id_ticket,actividad,inicio_actividad,fin_actividad,duracion_horas
TCK-1154,Cierre del Ticket,2025-11-19 17:22:00,2025-11-19 17:37:00,0.25
TCK-1154,Creación de Ticket,2025-02-15 11:22:00,2025-02-15 11:37:00,0.25
TCK-1154,Evaluación de Requerimiento,2025-02-16 12:20:00,2025-02-16 12:35:00,0.25
TCK-1154,Fin de Fase,2025-12-11 18:10:00,2025-12-11 18:25:00,0.25
TCK-1154,Ingreso a Backlog,2025-02-24 09:30:00,2025-02-24 09:45:00,0.25
TCK-1154,Inicio de Fase,2025-09-23 08:10:00,2025-09-23 08:25:00,0.25
TCK-1154,Resolución del Requerimiento,2025-11-19 13:44:00,2025-11-19 13:59:00,0.25
TCK-1154,Validación QA,2025-11-29 15:11:00,2025-11-29 15:26:00,0.25
TCK-1155,Aprobación por Comité,2025-02-26 16:14:00,2025-02-26 16:29:00,0.25
TCK-1155,Cierre del Ticket,2025-11-19 12:16:00,2025-11-19 12:31:00,0.25
TCK-1155,Creación de Ticket,2025-02-15 12:51:00,2025-02-15 13:06:00,0.25
TCK-1155,Evaluación de Requerimiento,2025-02-16 17:48:00,2025-02-16 18:03:00,0.25
TCK-1155,Fin de Fase,2025-12-08 09:30:00,2025-12-08 09:45:00,0.25
TCK-1155,Ingreso a Backlog,2025-02-24 10:13:00,2025-02-24 10:28:00,0.25
TCK-1155,Inicio de Fase,2025-10-13 13:15:00,2025-10-13 13:30:00,0.25
TCK-1155,Resolución del Requerimiento,2025-11-19 15:16:00,2025-11-19 15:31:00,0.25
TCK-1155,Validación QA,2025-11-29 09:26:00,2025-11-29 09:41:00,0.25
TCK-1156,Aprobación por Comité,2025-02-27 15:53:00,2025-02-27 16:08:00,0.25
TCK-1156,Cierre del Ticket,2025-11-20 16:10:00,2025-11-20 16:25:00,0.25
TCK-1156,Creación de Ticket,2025-02-16 18:19:00,2025-02-16 18:34:00,0.25
TCK-1156,Evaluación de Requerimiento,2025-02-17 09:31:00,2025-02-17 09:46:00,0.25
TCK-1156,Fin de Fase,2025-12-03 09:35:00,2025-12-03 09:50:00,0.25
TCK-1156,Ingreso a Backlog,2025-02-25 09:11:00,2025-02-25 09:26:00,0.25
TCK-1156,Inicio de Fase,2025-10-16 16:50:00,2025-10-16 17:05:00,0.25
TCK-1156,Resolución del Requerimiento,2025-11-20 14:31:00,2025-11-20 14:46:00,0.25
TCK-1156,Validación QA,2025-11-23 15:40:00,2025-11-23 15:55:00,0.25
TCK-1157,Aprobación por Comité,2025-02-27 13:47:00,2025-02-27 14:02:00,0.25
TCK-1157,Cierre del Ticket,2025-11-20 10:50:00,2025-11-20 11:05:00,0.25
TCK-1157,Creación de Ticket,2025-02-16 11:32:00,2025-02-16 11:47:00,0.25
TCK-1157,Evaluación de Requerimiento,2025-02-17 11:38:00,2025-02-17 11:53:00,0.25
TCK-1157,Fin de Fase,2025-12-05 12:48:00,2025-12-05 13:03:00,0.25
TCK-1157,Ingreso a Backlog,2025-02-25 10:39:00,2025-02-25 10:54:00,0.25
TCK-1157,Inicio de Fase,2025-11-07 18:14:00,2025-11-07 18:29:00,0.25
TCK-1157,Resolución del Requerimiento,2025-11-20 13:17:00,2025-11-20 13:32:00,0.25
TCK-1157,Validación QA,2025-11-29 12:53:00,2025-11-29 13:08:00,0.25
TCK-1158,Aprobación por Comité,2025-02-27 18:28:00,2025-02-27 18:43:00,0.25
TCK-1158,Cierre del Ticket,2025-11-20 14:55:00,2025-11-20 15:10:00,0.25
TCK-1158,Creación de Ticket,2025-02-16 09:42:00,2025-02-16 09:57:00,0.25
TCK-1158,Evaluación de Requerimiento,2025-02-17 12:35:00,2025-02-17 12:50:00,0.25
TCK-1158,Fin de Fase,2025-12-07 17:21:00,2025-12-07 17:36:00,0.25
TCK-1158,Ingreso a Backlog,2025-02-25 14:37:00,2025-02-25 14:52:00,0.25
TCK-1158,Inicio de Fase,2025-09-06 10:06:00,2025-09-06 10:21:00,0.25
TCK-1158,Resolución del Requerimiento,2025-11-20 09:30:00,2025-11-20 09:45:00,0.25
TCK-1158,Validación QA,2025-11-26 14:40:00,2025-11-26 14:55:00,0.25
TCK-1159,Aprobación por Comité,2025-02-28 08:05:00,2025-02-28 08:20:00,0.25
TCK-1159,Cierre del Ticket,2025-11-21 09:44:00,2025-11-21 09:59:00,0.25
TCK-1159,Creación de Ticket,2025-02-17 14:05:00,2025-02-17 14:20:00,0.25
TCK-1159,Evaluación de Requerimiento,2025-02-18 08:07:00,2025-02-18 08:22:00,0.25
TCK-1159,Fin de Fase,2025-12-05 08:57:00,2025-12-05 09:12:00,0.25
TCK-1159,Ingreso a Backlog,2025-02-26 17:15:00,2025-02-26 17:30:00,0.25
TCK-1159,Inicio de Fase,2025-10-28 11:06:00,2025-10-28 11:21:00,0.25
TCK-1159,Resolución del Requerimiento,2025-11-21 14:56:00,2025-11-21 15:11:00,0.25
TCK-1159,Validación QA,2025-11-30 12:58:00,2025-11-30 13:13:00,0.25
TCK-1160,Aprobación por Comité,2025-02-28 11:50:00,2025-02-28 12:05:00,0.25
TCK-1160,Cierre del Ticket,2025-11-21 13:04:00,2025-11-21 13:19:00,0.25
TCK-1160,Creación de Ticket,2025-02-17 09:40:00,2025-02-17 09:55:00,0.25
TCK-1160,Evaluación de Requerimiento,2025-02-18 14:13:00,2025-02-18 14:28:00,0.25
TCK-1160,Fin de Fase,2025-12-07 18:16:00,2025-12-07 18:31:00,0.25
TCK-1160,Ingreso a Backlog,2025-02-26 14:10:00,2025-02-26 14:25:00,0.25
TCK-1160,Inicio de Fase,2025-10-25 08:30:00,2025-10-25 08:45:00,0.25
TCK-1160,Resolución del Requerimiento,2025-11-21 10:48:00,2025-11-21 11:03:00,0.25
TCK-1160,Validación QA,2025-11-29 09:26:00,2025-11-29 09:41:00,0.25
TCK-1161,Aprobación por Comité,2025-02-28 10:54:00,2025-02-28 11:09:00,0.25
TCK-1161,Cierre del Ticket,2025-11-21 08:54:00,2025-11-21 09:09:00,0.25
TCK-1161,Creación de Ticket,2025-02-17 17:42:00,2025-02-17 17:57:00,0.25
TCK-1161,Evaluación de Requerimiento,2025-02-18 11:54:00,2025-02-18 12:09:00,0.25
TCK-1161,Fin de Fase,2025-12-05 08:26:00,2025-12-05 08:41:00,0.25
TCK-1161,Ingreso a Backlog,2025-02-26 13:46:00,2025-02-26 14:01:00,0.25
TCK-1161,Inicio de Fase,2025-09-19 10:35:00,2025-09-19 10:50:00,0.25
TCK-1161,Resolución del Requerimiento,2025-11-21 08:26:00,2025-11-21 08:41:00,0.25
TCK-1161,Validación QA,2025-12-02 14:27:00,2025-12-02 14:42:00,0.25
TCK-1162,Aprobación por Comité,2025-02-28 18:09:00,2025-02-28 18:24:00,0.25
TCK-1162,Cierre del Ticket,2025-11-21 14:41:00,2025-11-21 14:56:00,0.25
TCK-1162,Creación de Ticket,2025-02-17 13:31:00,2025-02-17 13:46:00,0.25
TCK-1162,Evaluación de Requerimiento,2025-02-18 18:28:00,2025-02-18 18:43:00,0.25
TCK-1162,Fin de Fase,2025-12-11 09:24:00,2025-12-11 09:39:00,0.25
TCK-1162,Ingreso a Backlog,2025-02-26 12:31:00,2025-02-26 12:46:00,0.25
TCK-1162,Inicio de Fase,2025-10-28 16:30:00,2025-10-28 16:45:00,0.25
TCK-1162,Resolución del Requerimiento,2025-11-21 09:29:00,2025-11-21 09:44:00,0.25
TCK-1162,Validación QA,2025-12-02 10:46:00,2025-12-02 11:01:00,0.25
TCK-1163,Aprobación por Comité,2025-03-01 10:29:00,2025-03-01 10:44:00,0.25
TCK-1163,Cierre del Ticket,2025-11-22 13:41:00,2025-11-22 13:56:00,0.25
TCK-1163,Creación de Ticket,2025-02-18 09:15:00,2025-02-18 09:30:00,0.25
TCK-1163,Evaluación de Requerimiento,2025-02-19 08:26:00,2025-02-19 08:41:00,0.25
TCK-1163,Fin de Fase,2025-12-07 12:35:00,2025-12-07 12:50:00,0.25
TCK-1163,Ingreso a Backlog,2025-02-27 14:57:00,2025-02-27 15:12:00,0.25
TCK-1163,Inicio de Fase,2025-10-04 17:01:00,2025-10-04 17:16:00,0.25
TCK-1163,Resolución del Requerimiento,2025-11-22 10:11:00,2025-11-22 10:26:00,0.25
TCK-1163,Validación QA,2025-11-24 08:13:00,2025-11-24 08:28:00,0.25
TCK-1164,Aprobación por Comité,2025-03-01 08:31:00,2025-03-01 08:46:00,0.25
TCK-1164,Cierre del Ticket,2025-11-22 08:04:00,2025-11-22 08:19:00,0.25
TCK-1164,Creación de Ticket,2025-02-18 09:01:00,2025-02-18 09:16:00,0.25
TCK-1164,Evaluación de Requerimiento,2025-02-19 09:04:00,2025-02-19 09:19:00,0.25
TCK-1164,Fin de Fase,2025-12-09 18:25:00,2025-12-09 18:40:00,0.25
TCK-1164,Ingreso a Backlog,2025-02-27 15:42:00,2025-02-27 15:57:00,0.25
TCK-1164,Inicio de Fase,2025-10-24 15:13:00,2025-10-24 15:28:00,0.25
TCK-1164,Resolución del Requerimiento,2025-11-22 16:31:00,2025-11-22 16:46:00,0.25
TCK-1164,Validación QA,2025-11-28 14:29:00,2025-11-28 14:44:00,0.25
TCK-1165,Aprobación por Comité,2025-03-01 16:37:00,2025-03-01 16:52:00,0.25
TCK-1165,Cierre del Ticket,2025-11-22 13:51:00,2025-11-22 14:06:00,0.25
TCK-1165,Creación de Ticket,2025-02-18 12:34:00,2025-02-18 12:49:00,0.25
TCK-1165,Evaluación de Requerimiento,2025-02-19 10:07:00,2025-02-19 10:22:00,0.25
TCK-1165,Fin de Fase,2025-12-06 15:38:00,2025-12-06 15:53:00,0.25
TCK-1165,Ingreso a Backlog,2025-02-27 08:43:00,2025-02-27 08:58:00,0.25
TCK-1165,Inicio de Fase,2025-11-18 14:33:00,2025-11-18 14:48:00,0.25
TCK-1165,Resolución del Requerimiento,2025-11-22 09:30:00,2025-11-22 09:45:00,0.25
TCK-1165,Validación QA,2025-12-02 09:10:00,2025-12-02 09:25:00,0.25
TCK-1166,Aprobación por Comité,2025-03-02 15:32:00,2025-03-02 15:47:00,0.25
TCK-1166,Cierre del Ticket,2025-11-23 09:47:00,2025-11-23 10:02:00,0.25
TCK-1166,Creación de Ticket,2025-02-19 12:40:00,2025-02-19 12:55:00,0.25
TCK-1166,Evaluación de Requerimiento,2025-02-20 15:01:00,2025-02-20 15:16:00,0.25
TCK-1166,Fin de Fase,2025-12-11 09:30:00,2025-12-11 09:45:00,0.25
TCK-1166,Ingreso a Backlog,2025-02-28 15:02:00,2025-02-28 15:17:00,0.25
TCK-1166,Inicio de Fase,2025-10-26 08:43:00,2025-10-26 08:58:00,0.25
TCK-1166,Resolución del Requerimiento,2025-11-23 16:00:00,2025-11-23 16:15:00,0.25
TCK-1166,Validación QA,2025-11-23 17:45:00,2025-11-23 18:00:00,0.25
TCK-1167,Aprobación por Comité,2025-03-02 08:15:00,2025-03-02 08:30:00,0.25
TCK-1167,Cierre del Ticket,2025-11-23 12:52:00,2025-11-23 13:07:00,0.25
TCK-1167,Creación de Ticket,2025-02-19 11:58:00,2025-02-19 12:13:00,0.25
TCK-1167,Evaluación de Requerimiento,2025-02-20 09:41:00,2025-02-20 09:56:00,0.25
TCK-1167,Fin de Fase,2025-12-13 17:40:00,2025-12-13 17:55:00,0.25
TCK-1167,Ingreso a Backlog,2025-02-28 10:12:00,2025-02-28 10:27:00,0.25
TCK-1167,Inicio de Fase,2025-11-09 15:21:00,2025-11-09 15:36:00,0.25
TCK-1167,Resolución del Requerimiento,2025-11-23 09:20:00,2025-11-23 09:35:00,0.25
TCK-1167,Validación QA,2025-12-03 17:23:00,2025-12-03 17:38:00,0.25
TCK-1168,Aprobación por Comité,2025-03-02 08:01:00,2025-03-02 08:16:00,0.25
TCK-1168,Cierre del Ticket,2025-11-23 18:22:00,2025-11-23 18:37:00,0.25
TCK-1168,Creación de Ticket,2025-02-19 14:52:00,2025-02-19 15:07:00,0.25
TCK-1168,Evaluación de Requerimiento,2025-02-20 08:23:00,2025-02-20 08:38:00,0.25
TCK-1168,Fin de Fase,2025-12-07 18:51:00,2025-12-07 19:06:00,0.25
TCK-1168,Ingreso a Backlog,2025-02-28 12:06:00,2025-02-28 12:21:00,0.25
TCK-1168,Inicio de Fase,2025-11-09 12:07:00,2025-11-09 12:22:00,0.25
TCK-1168,Resolución del Requerimiento,2025-11-23 09:41:00,2025-11-23 09:56:00,0.25
TCK-1168,Validación QA,2025-12-01 08:18:00,2025-12-01 08:33:00,0.25
TCK-1169,Aprobación por Comité,2025-03-03 08:05:00,2025-03-03 08:20:00,0.25
TCK-1169,Cierre del Ticket,2025-11-24 17:07:00,2025-11-24 17:22:00,0.25
TCK-1169,Creación de Ticket,2025-02-20 11:59:00,2025-02-20 12:14:00,0.25
TCK-1169,Evaluación de Requerimiento,2025-02-21 08:28:00,2025-02-21 08:43:00,0.25
TCK-1169,Fin de Fase,2025-12-09 18:11:00,2025-12-09 18:26:00,0.25
TCK-1169,Ingreso a Backlog,2025-03-01 08:05:00,2025-03-01 08:20:00,0.25
TCK-1169,Inicio de Fase,2025-09-19 14:03:00,2025-09-19 14:18:00,0.25
TCK-1169,Resolución del Requerimiento,2025-11-24 12:02:00,2025-11-24 12:17:00,0.25
TCK-1169,Validación QA,2025-12-02 15:46:00,2025-12-02 16:01:00,0.25
TCK-1170,Aprobación por Comité,2025-03-03 13:54:00,2025-03-03 14:09:00,0.25
TCK-1170,Cierre del Ticket,2025-11-24 14:53:00,2025-11-24 15:08:00,0.25
TCK-1170,Creación de Ticket,2025-02-20 13:11:00,2025-02-20 13:26:00,0.25
TCK-1170,Evaluación de Requerimiento,2025-02-21 17:42:00,2025-02-21 17:57:00,0.25
TCK-1170,Fin de Fase,2025-12-07 13:20:00,2025-12-07 13:35:00,0.25
TCK-1170,Ingreso a Backlog,2025-03-01 15:46:00,2025-03-01 16:01:00,0.25
TCK-1170,Inicio de Fase,2025-09-10 18:40:00,2025-09-10 18:55:00,0.25
TCK-1170,Resolución del Requerimiento,2025-11-24 12:22:00,2025-11-24 12:37:00,0.25
TCK-1170,Validación QA,2025-11-25 18:11:00,2025-11-25 18:26:00,0.25
TCK-1171,Aprobación por Comité,2025-03-03 17:21:00,2025-03-03 17:36:00,0.25
TCK-1171,Cierre del Ticket,2025-11-24 14:39:00,2025-11-24 14:54:00,0.25
TCK-1171,Creación de Ticket,2025-02-20 09:38:00,2025-02-20 09:53:00,0.25
TCK-1171,Evaluación de Requerimiento,2025-02-21 13:31:00,2025-02-21 13:46:00,0.25
TCK-1171,Fin de Fase,2025-12-09 15:26:00,2025-12-09 15:41:00,0.25
TCK-1171,Ingreso a Backlog,2025-03-01 14:47:00,2025-03-01 15:02:00,0.25
TCK-1171,Inicio de Fase,2025-10-15 16:53:00,2025-10-15 17:08:00,0.25
TCK-1171,Resolución del Requerimiento,2025-11-24 17:48:00,2025-11-24 18:03:00,0.25
TCK-1171,Validación QA,2025-12-02 12:32:00,2025-12-02 12:47:00,0.25
TCK-1172,Aprobación por Comité,2025-03-03 15:02:00,2025-03-03 15:17:00,0.25
TCK-1172,Cierre del Ticket,2025-11-24 17:25:00,2025-11-24 17:40:00,0.25
TCK-1172,Creación de Ticket,2025-02-20 09:04:00,2025-02-20 09:19:00,0.25
TCK-1172,Evaluación de Requerimiento,2025-02-21 12:09:00,2025-02-21 12:24:00,0.25
TCK-1172,Fin de Fase,2025-12-08 15:44:00,2025-12-08 15:59:00,0.25
TCK-1172,Ingreso a Backlog,2025-03-01 14:54:00,2025-03-01 15:09:00,0.25
TCK-1172,Inicio de Fase,2025-10-30 16:47:00,2025-10-30 17:02:00,0.25
TCK-1172,Resolución del Requerimiento,2025-11-24 08:53:00,2025-11-24 09:08:00,0.25
TCK-1172,Validación QA,2025-11-25 12:12:00,2025-11-25 12:27:00,0.25
TCK-1173,Aprobación por Comité,2025-03-04 09:52:00,2025-03-04 10:07:00,0.25
TCK-1173,Cierre del Ticket,2025-11-25 09:19:00,2025-11-25 09:34:00,0.25
TCK-1173,Creación de Ticket,2025-02-21 08:51:00,2025-02-21 09:06:00,0.25
TCK-1173,Evaluación de Requerimiento,2025-02-22 18:49:00,2025-02-22 19:04:00,0.25
TCK-1173,Fin de Fase,2025-12-06 16:12:00,2025-12-06 16:27:00,0.25
TCK-1173,Ingreso a Backlog,2025-03-02 08:44:00,2025-03-02 08:59:00,0.25
TCK-1173,Inicio de Fase,2025-10-06 10:54:00,2025-10-06 11:09:00,0.25
TCK-1173,Resolución del Requerimiento,2025-11-25 12:16:00,2025-11-25 12:31:00,0.25
TCK-1173,Validación QA,2025-11-28 18:11:00,2025-11-28 18:26:00,0.25
TCK-1174,Aprobación por Comité,2025-03-04 18:41:00,2025-03-04 18:56:00,0.25
TCK-1174,Cierre del Ticket,2025-11-25 10:10:00,2025-11-25 10:25:00,0.25
TCK-1174,Creación de Ticket,2025-02-21 16:13:00,2025-02-21 16:28:00,0.25
TCK-1174,Evaluación de Requerimiento,2025-02-22 12:07:00,2025-02-22 12:22:00,0.25
TCK-1174,Fin de Fase,2025-12-13 16:39:00,2025-12-13 16:54:00,0.25
TCK-1174,Ingreso a Backlog,2025-03-02 16:58:00,2025-03-02 17:13:00,0.25
TCK-1174,Inicio de Fase,2025-10-24 10:25:00,2025-10-24 10:40:00,0.25
TCK-1174,Resolución del Requerimiento,2025-11-25 18:07:00,2025-11-25 18:22:00,0.25
TCK-1174,Validación QA,2025-11-29 16:00:00,2025-11-29 16:15:00,0.25
TCK-1175,Aprobación por Comité,2025-03-04 17:20:00,2025-03-04 17:35:00,0.25
TCK-1175,Cierre del Ticket,2025-11-25 16:59:00,2025-11-25 17:14:00,0.25
TCK-1175,Creación de Ticket,2025-02-21 17:38:00,2025-02-21 17:53:00,0.25
TCK-1175,Evaluación de Requerimiento,2025-02-22 13:07:00,2025-02-22 13:22:00,0.25
TCK-1175,Fin de Fase,2025-12-04 15:45:00,2025-12-04 16:00:00,0.25
TCK-1175,Ingreso a Backlog,2025-03-02 18:05:00,2025-03-02 18:20:00,0.25
TCK-1175,Inicio de Fase,2025-09-06 10:22:00,2025-09-06 10:37:00,0.25
TCK-1175,Resolución del Requerimiento,2025-11-25 16:04:00,2025-11-25 16:19:00,0.25
TCK-1175,Validación QA,2025-11-24 11:51:00,2025-11-24 12:06:00,0.25
TCK-1176,Aprobación por Comité,2025-03-05 17:26:00,2025-03-05 17:41:00,0.25
TCK-1176,Cierre del Ticket,2025-11-26 11:30:00,2025-11-26 11:45:00,0.25
TCK-1176,Creación de Ticket,2025-02-22 12:20:00,2025-02-22 12:35:00,0.25
TCK-1176,Evaluación de Requerimiento,2025-02-23 08:25:00,2025-02-23 08:40:00,0.25
TCK-1176,Fin de Fase,2025-12-09 16:52:00,2025-12-09 17:07:00,0.25
TCK-1176,Ingreso a Backlog,2025-03-03 11:24:00,2025-03-03 11:39:00,0.25
TCK-1176,Inicio de Fase,2025-10-01 17:32:00,2025-10-01 17:47:00,0.25
TCK-1176,Resolución del Requerimiento,2025-11-26 10:56:00,2025-11-26 11:11:00,0.25
TCK-1176,Validación QA,2025-12-01 15:39:00,2025-12-01 15:54:00,0.25
TCK-1177,Aprobación por Comité,2025-03-05 12:54:00,2025-03-05 13:09:00,0.25
TCK-1177,Cierre del Ticket,2025-11-26 16:35:00,2025-11-26 16:50:00,0.25
TCK-1177,Creación de Ticket,2025-02-22 11:33:00,2025-02-22 11:48:00,0.25
TCK-1177,Evaluación de Requerimiento,2025-02-23 14:15:00,2025-02-23 14:30:00,0.25
TCK-1177,Fin de Fase,2025-12-06 16:12:00,2025-12-06 16:27:00,0.25
TCK-1177,Ingreso a Backlog,2025-03-03 18:24:00,2025-03-03 18:39:00,0.25
TCK-1177,Inicio de Fase,2025-10-31 16:20:00,2025-10-31 16:35:00,0.25
TCK-1177,Resolución del Requerimiento,2025-11-26 18:31:00,2025-11-26 18:46:00,0.25
TCK-1177,Validación QA,2025-11-26 14:34:00,2025-11-26 14:49:00,0.25
TCK-1178,Aprobación por Comité,2025-03-05 12:43:00,2025-03-05 12:58:00,0.25
TCK-1178,Cierre del Ticket,2025-11-26 14:57:00,2025-11-26 15:12:00,0.25
TCK-1178,Creación de Ticket,2025-02-22 10:58:00,2025-02-22 11:13:00,0.25
TCK-1178,Evaluación de Requerimiento,2025-02-23 18:41:00,2025-02-23 18:56:00,0.25
TCK-1178,Fin de Fase,2025-12-11 14:00:00,2025-12-11 14:15:00,0.25
TCK-1178,Ingreso a Backlog,2025-03-03 14:19:00,2025-03-03 14:34:00,0.25
TCK-1178,Inicio de Fase,2025-11-22 16:07:00,2025-11-22 16:22:00,0.25
TCK-1178,Resolución del Requerimiento,2025-11-26 13:38:00,2025-11-26 13:53:00,0.25
TCK-1178,Validación QA,2025-11-25 14:58:00,2025-11-25 15:13:00,0.25
TCK-1179,Aprobación por Comité,2025-03-05 12:37:00,2025-03-05 12:52:00,0.25
TCK-1179,Cierre del Ticket,2025-11-26 12:54:00,2025-11-26 13:09:00,0.25
TCK-1179,Creación de Ticket,2025-02-22 18:35:00,2025-02-22 18:50:00,0.25
TCK-1179,Evaluación de Requerimiento,2025-02-23 18:52:00,2025-02-23 19:07:00,0.25
TCK-1179,Fin de Fase,2025-12-08 12:22:00,2025-12-08 12:37:00,0.25
TCK-1179,Ingreso a Backlog,2025-03-03 13:52:00,2025-03-03 14:07:00,0.25
TCK-1179,Inicio de Fase,2025-10-07 15:18:00,2025-10-07 15:33:00,0.25
TCK-1179,Resolución del Requerimiento,2025-11-26 18:16:00,2025-11-26 18:31:00,0.25
TCK-1179,Validación QA,2025-11-28 18:05:00,2025-11-28 18:20:00,0.25
TCK-1180,Aprobación por Comité,2025-03-06 16:19:00,2025-03-06 16:34:00,0.25
TCK-1180,Cierre del Ticket,2025-11-27 17:43:00,2025-11-27 17:58:00,0.25
TCK-1180,Creación de Ticket,2025-02-23 17:55:00,2025-02-23 18:10:00,0.25
TCK-1180,Evaluación de Requerimiento,2025-02-24 15:37:00,2025-02-24 15:52:00,0.25
TCK-1180,Fin de Fase,2025-12-11 13:50:00,2025-12-11 14:05:00,0.25
TCK-1180,Ingreso a Backlog,2025-03-04 14:06:00,2025-03-04 14:21:00,0.25
TCK-1180,Inicio de Fase,2025-11-12 13:12:00,2025-11-12 13:27:00,0.25
TCK-1180,Resolución del Requerimiento,2025-11-27 14:49:00,2025-11-27 15:04:00,0.25
TCK-1180,Validación QA,2025-11-30 14:09:00,2025-11-30 14:24:00,0.25
TCK-1181,Aprobación por Comité,2025-03-06 08:04:00,2025-03-06 08:19:00,0.25
TCK-1181,Cierre del Ticket,2025-11-27 16:13:00,2025-11-27 16:28:00,0.25
TCK-1181,Creación de Ticket,2025-02-23 12:40:00,2025-02-23 12:55:00,0.25
TCK-1181,Evaluación de Requerimiento,2025-02-24 17:49:00,2025-02-24 18:04:00,0.25
TCK-1181,Fin de Fase,2025-12-04 09:13:00,2025-12-04 09:28:00,0.25
TCK-1181,Ingreso a Backlog,2025-03-04 10:27:00,2025-03-04 10:42:00,0.25
TCK-1181,Inicio de Fase,2025-11-30 13:30:00,2025-11-30 13:45:00,0.25
TCK-1181,Resolución del Requerimiento,2025-11-27 17:55:00,2025-11-27 18:10:00,0.25
TCK-1181,Validación QA,2025-12-03 14:06:00,2025-12-03 14:21:00,0.25
TCK-1182,Aprobación por Comité,2025-03-06 08:09:00,2025-03-06 08:24:00,0.25
TCK-1182,Cierre del Ticket,2025-11-27 16:17:00,2025-11-27 16:32:00,0.25
TCK-1182,Creación de Ticket,2025-02-23 18:22:00,2025-02-23 18:37:00,0.25
TCK-1182,Evaluación de Requerimiento,2025-02-24 08:45:00,2025-02-24 09:00:00,0.25
TCK-1182,Fin de Fase,2025-12-13 10:28:00,2025-12-13 10:43:00,0.25
TCK-1182,Ingreso a Backlog,2025-03-04 11:02:00,2025-03-04 11:17:00,0.25
TCK-1182,Inicio de Fase,2025-10-14 14:48:00,2025-10-14 15:03:00,0.25
TCK-1182,Resolución del Requerimiento,2025-11-27 18:32:00,2025-11-27 18:47:00,0.25
TCK-1182,Validación QA,2025-11-27 14:57:00,2025-11-27 15:12:00,0.25
TCK-1183,Aprobación por Comité,2025-03-07 15:50:00,2025-03-07 16:05:00,0.25
TCK-1183,Cierre del Ticket,2025-11-28 17:44:00,2025-11-28 17:59:00,0.25
TCK-1183,Creación de Ticket,2025-02-24 15:24:00,2025-02-24 15:39:00,0.25
TCK-1183,Evaluación de Requerimiento,2025-02-25 17:09:00,2025-02-25 17:24:00,0.25
TCK-1183,Fin de Fase,2025-12-09 14:25:00,2025-12-09 14:40:00,0.25
TCK-1183,Ingreso a Backlog,2025-03-05 14:47:00,2025-03-05 15:02:00,0.25
TCK-1183,Inicio de Fase,2025-09-19 11:54:00,2025-09-19 12:09:00,0.25
TCK-1183,Resolución del Requerimiento,2025-11-28 09:55:00,2025-11-28 10:10:00,0.25
TCK-1183,Validación QA,2025-11-28 13:47:00,2025-11-28 14:02:00,0.25
TCK-1184,Aprobación por Comité,2025-03-07 17:15:00,2025-03-07 17:30:00,0.25
TCK-1184,Cierre del Ticket,2025-11-28 11:41:00,2025-11-28 11:56:00,0.25
TCK-1184,Creación de Ticket,2025-02-24 12:35:00,2025-02-24 12:50:00,0.25
TCK-1184,Evaluación de Requerimiento,2025-02-25 10:55:00,2025-02-25 11:10:00,0.25
TCK-1184,Fin de Fase,2025-12-07 12:43:00,2025-12-07 12:58:00,0.25
TCK-1184,Ingreso a Backlog,2025-03-05 15:03:00,2025-03-05 15:18:00,0.25
TCK-1184,Inicio de Fase,2025-10-23 11:41:00,2025-10-23 11:56:00,0.25
TCK-1184,Resolución del Requerimiento,2025-11-28 14:11:00,2025-11-28 14:26:00,0.25
TCK-1184,Validación QA,2025-11-24 10:24:00,2025-11-24 10:39:00,0.25
TCK-1185,Aprobación por Comité,2025-03-07 12:47:00,2025-03-07 13:02:00,0.25
TCK-1185,Cierre del Ticket,2025-11-28 18:58:00,2025-11-28 19:13:00,0.25
TCK-1185,Creación de Ticket,2025-02-24 16:01:00,2025-02-24 16:16:00,0.25
TCK-1185,Evaluación de Requerimiento,2025-02-25 17:34:00,2025-02-25 17:49:00,0.25
TCK-1185,Fin de Fase,2025-12-10 10:52:00,2025-12-10 11:07:00,0.25
TCK-1185,Ingreso a Backlog,2025-03-05 15:01:00,2025-03-05 15:16:00,0.25
TCK-1185,Inicio de Fase,2025-10-05 14:24:00,2025-10-05 14:39:00,0.25
TCK-1185,Resolución del Requerimiento,2025-11-28 17:40:00,2025-11-28 17:55:00,0.25
TCK-1185,Validación QA,2025-11-27 16:38:00,2025-11-27 16:53:00,0.25
TCK-1186,Aprobación por Comité,2025-03-08 14:08:00,2025-03-08 14:23:00,0.25
TCK-1186,Cierre del Ticket,2025-11-29 09:02:00,2025-11-29 09:17:00,0.25
TCK-1186,Creación de Ticket,2025-02-25 13:29:00,2025-02-25 13:44:00,0.25
TCK-1186,Evaluación de Requerimiento,2025-02-26 09:58:00,2025-02-26 10:13:00,0.25
TCK-1186,Fin de Fase,2025-12-08 15:57:00,2025-12-08 16:12:00,0.25
TCK-1186,Ingreso a Backlog,2025-03-06 17:48:00,2025-03-06 18:03:00,0.25
TCK-1186,Inicio de Fase,2025-10-15 14:56:00,2025-10-15 15:11:00,0.25
TCK-1186,Resolución del Requerimiento,2025-11-29 13:44:00,2025-11-29 13:59:00,0.25
TCK-1186,Validación QA,2025-12-03 08:17:00,2025-12-03 08:32:00,0.25
TCK-1187,Aprobación por Comité,2025-03-08 18:31:00,2025-03-08 18:46:00,0.25
TCK-1187,Cierre del Ticket,2025-11-29 17:07:00,2025-11-29 17:22:00,0.25
