id_ticket,actividad,inicio_actividad,fin_actividad,duracion_horas
TCK-1090,Aprobación por Comité,2025-02-07,2025-02-07,0.0
TCK-1090,Cierre del Ticket,2025-10-31,2025-10-31,0.0
TCK-1090,Creación de Ticket,2025-01-27,2025-01-27,0.0
TCK-1090,Evaluación de Requerimiento,2025-01-28,2025-01-28,0.0
TCK-1090,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1090,Ingreso a Backlog,2025-02-05,2025-02-05,0.0
TCK-1090,Inicio de Fase,2025-11-13,2025-11-13,0.0
TCK-1090,Resolución del Requerimiento,2025-10-31,2025-10-31,0.0
TCK-1090,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1091,Aprobación por Comité,2025-02-07,2025-02-07,0.0
TCK-1091,Cierre del Ticket,2025-10-31,2025-10-31,0.0
TCK-1091,Creación de Ticket,2025-01-27,2025-01-27,0.0
TCK-1091,Evaluación de Requerimiento,2025-01-28,2025-01-28,0.0
TCK-1091,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1091,Ingreso a Backlog,2025-02-05,2025-02-05,0.0
TCK-1091,Inicio de Fase,2025-09-11,2025-09-11,0.0
TCK-1091,Resolución del Requerimiento,2025-10-31,2025-10-31,0.0
TCK-1091,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1092,Aprobación por Comité,2025-02-08,2025-02-08,0.0
TCK-1092,Cierre del Ticket,2025-11-01,2025-11-01,0.0
TCK-1092,Creación de Ticket,2025-01-28,2025-01-28,0.0
TCK-1092,Evaluación de Requerimiento,2025-01-29,2025-01-29,0.0
TCK-1092,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1092,Ingreso a Backlog,2025-02-06,2025-02-06,0.0
TCK-1092,Inicio de Fase,2025-09-26,2025-09-26,0.0
TCK-1092,Resolución del Requerimiento,2025-11-01,2025-11-01,0.0
TCK-1092,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1093,Aprobación por Comité,2025-02-08,2025-02-08,0.0
TCK-1093,Cierre del Ticket,2025-11-01,2025-11-01,0.0
TCK-1093,Creación de Ticket,2025-01-28,2025-01-28,0.0
TCK-1093,Evaluación de Requerimiento,2025-01-29,2025-01-29,0.0
TCK-1093,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1093,Ingreso a Backlog,2025-02-06,2025-02-06,0.0
TCK-1093,Inicio de Fase,2025-09-30,2025-09-30,0.0
TCK-1093,Resolución del Requerimiento,2025-11-01,2025-11-01,0.0
TCK-1093,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1094,Aprobación por Comité,2025-02-08,2025-02-08,0.0
TCK-1094,Cierre del Ticket,2025-11-01,2025-11-01,0.0
TCK-1094,Creación de Ticket,2025-01-28,2025-01-28,0.0
TCK-1094,Evaluación de Requerimiento,2025-01-29,2025-01-29,0.0
TCK-1094,Fin de Fase,2025-12-05,2025-12-05,0.0
TCK-1094,Ingreso a Backlog,2025-02-06,2025-02-06,0.0
TCK-1094,Inicio de Fase,2025-09-14,2025-09-14,0.0
TCK-1094,Resolución del Requerimiento,2025-11-01,2025-11-01,0.0
TCK-1094,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1095,Aprobación por Comité,2025-02-08,2025-02-08,0.0
TCK-1095,Cierre del Ticket,2025-11-01,2025-11-01,0.0
TCK-1095,Creación de Ticket,2025-01-28,2025-01-28,0.0
TCK-1095,Evaluación de Requerimiento,2025-01-29,2025-01-29,0.0
TCK-1095,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1095,Ingreso a Backlog,2025-02-06,2025-02-06,0.0
TCK-1095,Inicio de Fase,2025-09-20,2025-09-20,0.0
TCK-1095,Resolución del Requerimiento,2025-11-01,2025-11-01,0.0
TCK-1095,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1096,Aprobación por Comité,2025-02-09,2025-02-09,0.0
TCK-1096,Cierre del Ticket,2025-11-02,2025-11-02,0.0
TCK-1096,Creación de Ticket,2025-01-29,2025-01-29,0.0
TCK-1096,Evaluación de Requerimiento,2025-01-30,2025-01-30,0.0
TCK-1096,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1096,Ingreso a Backlog,2025-02-07,2025-02-07,0.0
TCK-1096,Inicio de Fase,2025-11-28,2025-11-28,0.0
TCK-1096,Resolución del Requerimiento,2025-11-02,2025-11-02,0.0
TCK-1096,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1097,Aprobación por Comité,2025-02-09,2025-02-09,0.0
TCK-1097,Cierre del Ticket,2025-11-02,2025-11-02,0.0
TCK-1097,Creación de Ticket,2025-01-29,2025-01-29,0.0
TCK-1097,Evaluación de Requerimiento,2025-01-30,2025-01-30,0.0
TCK-1097,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1097,Ingreso a Backlog,2025-02-07,2025-02-07,0.0
TCK-1097,Inicio de Fase,2025-11-26,2025-11-26,0.0
TCK-1097,Resolución del Requerimiento,2025-11-02,2025-11-02,0.0
TCK-1097,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1098,Aprobación por Comité,2025-02-09,2025-02-09,0.0
TCK-1098,Cierre del Ticket,2025-11-02,2025-11-02,0.0
TCK-1098,Creación de Ticket,2025-01-29,2025-01-29,0.0
TCK-1098,Evaluación de Requerimiento,2025-01-30,2025-01-30,0.0
TCK-1098,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1098,Ingreso a Backlog,2025-02-07,2025-02-07,0.0
TCK-1098,Inicio de Fase,2025-11-19,2025-11-19,0.0
TCK-1098,Resolución del Requerimiento,2025-11-02,2025-11-02,0.0
TCK-1098,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1099,Aprobación por Comité,2025-02-10,2025-02-10,0.0
TCK-1099,Cierre del Ticket,2025-11-03,2025-11-03,0.0
TCK-1099,Creación de Ticket,2025-01-30,2025-01-30,0.0
TCK-1099,Evaluación de Requerimiento,2025-01-31,2025-01-31,0.0
TCK-1099,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1099,Ingreso a Backlog,2025-02-08,2025-02-08,0.0
TCK-1099,Inicio de Fase,2025-11-11,2025-11-11,0.0
TCK-1099,Resolución del Requerimiento,2025-11-03,2025-11-03,0.0
TCK-1099,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1100,Aprobación por Comité,2025-02-10,2025-02-10,0.0
TCK-1100,Cierre del Ticket,2025-11-03,2025-11-03,0.0
TCK-1100,Creación de Ticket,2025-01-30,2025-01-30,0.0
TCK-1100,Evaluación de Requerimiento,2025-01-31,2025-01-31,0.0
TCK-1100,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1100,Ingreso a Backlog,2025-02-08,2025-02-08,0.0
TCK-1100,Inicio de Fase,2025-09-18,2025-09-18,0.0
TCK-1100,Resolución del Requerimiento,2025-11-03,2025-11-03,0.0
TCK-1100,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1101,Aprobación por Comité,2025-02-10,2025-02-10,0.0
TCK-1101,Cierre del Ticket,2025-11-03,2025-11-03,0.0
TCK-1101,Creación de Ticket,2025-01-30,2025-01-30,0.0
TCK-1101,Evaluación de Requerimiento,2025-01-31,2025-01-31,0.0
TCK-1101,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1101,Ingreso a Backlog,2025-02-08,2025-02-08,0.0
TCK-1101,Inicio de Fase,2025-10-11,2025-10-11,0.0
TCK-1101,Resolución del Requerimiento,2025-11-03,2025-11-03,0.0
TCK-1101,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1102,Aprobación por Comité,2025-02-11,2025-02-11,0.0
TCK-1102,Cierre del Ticket,2025-11-04,2025-11-04,0.0
TCK-1102,Creación de Ticket,2025-01-31,2025-01-31,0.0
TCK-1102,Evaluación de Requerimiento,2025-02-01,2025-02-01,0.0
TCK-1102,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1102,Ingreso a Backlog,2025-02-09,2025-02-09,0.0
TCK-1102,Inicio de Fase,2025-09-22,2025-09-22,0.0
TCK-1102,Resolución del Requerimiento,2025-11-04,2025-11-04,0.0
TCK-1102,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1103,Aprobación por Comité,2025-02-11,2025-02-11,0.0
TCK-1103,Cierre del Ticket,2025-11-04,2025-11-04,0.0
TCK-1103,Creación de Ticket,2025-01-31,2025-01-31,0.0
TCK-1103,Evaluación de Requerimiento,2025-02-01,2025-02-01,0.0
TCK-1103,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1103,Ingreso a Backlog,2025-02-09,2025-02-09,0.0
TCK-1103,Inicio de Fase,2025-11-13,2025-11-13,0.0
TCK-1103,Resolución del Requerimiento,2025-11-04,2025-11-04,0.0
TCK-1103,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1104,Aprobación por Comité,2025-02-11,2025-02-11,0.0
TCK-1104,Cierre del Ticket,2025-11-04,2025-11-04,0.0
TCK-1104,Creación de Ticket,2025-01-31,2025-01-31,0.0
TCK-1104,Evaluación de Requerimiento,2025-02-01,2025-02-01,0.0
TCK-1104,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1104,Ingreso a Backlog,2025-02-09,2025-02-09,0.0
TCK-1104,Inicio de Fase,2025-10-13,2025-10-13,0.0
TCK-1104,Resolución del Requerimiento,2025-11-04,2025-11-04,0.0
TCK-1104,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1105,Aprobación por Comité,2025-02-11,2025-02-11,0.0
TCK-1105,Cierre del Ticket,2025-11-04,2025-11-04,0.0
TCK-1105,Creación de Ticket,2025-01-31,2025-01-31,0.0
TCK-1105,Evaluación de Requerimiento,2025-02-01,2025-02-01,0.0
TCK-1105,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1105,Ingreso a Backlog,2025-02-09,2025-02-09,0.0
TCK-1105,Inicio de Fase,2025-09-28,2025-09-28,0.0
TCK-1105,Resolución del Requerimiento,2025-11-04,2025-11-04,0.0
TCK-1105,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1106,Aprobación por Comité,2025-02-12,2025-02-12,0.0
TCK-1106,Cierre del Ticket,2025-11-05,2025-11-05,0.0
TCK-1106,Creación de Ticket,2025-02-01,2025-02-01,0.0
TCK-1106,Evaluación de Requerimiento,2025-02-02,2025-02-02,0.0
TCK-1106,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1106,Ingreso a Backlog,2025-02-10,2025-02-10,0.0
TCK-1106,Inicio de Fase,2025-10-04,2025-10-04,0.0
TCK-1106,Resolución del Requerimiento,2025-11-05,2025-11-05,0.0
TCK-1106,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1107,Aprobación por Comité,2025-02-12,2025-02-12,0.0
TCK-1107,Cierre del Ticket,2025-11-05,2025-11-05,0.0
TCK-1107,Creación de Ticket,2025-02-01,2025-02-01,0.0
TCK-1107,Evaluación de Requerimiento,2025-02-02,2025-02-02,0.0
TCK-1107,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1107,Ingreso a Backlog,2025-02-10,2025-02-10,0.0
TCK-1107,Inicio de Fase,2025-12-01,2025-12-01,0.0
TCK-1107,Resolución del Requerimiento,2025-11-05,2025-11-05,0.0
TCK-1107,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1108,Aprobación por Comité,2025-02-12,2025-02-12,0.0
TCK-1108,Cierre del Ticket,2025-11-05,2025-11-05,0.0
TCK-1108,Creación de Ticket,2025-02-01,2025-02-01,0.0
TCK-1108,Evaluación de Requerimiento,2025-02-02,2025-02-02,0.0
TCK-1108,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1108,Ingreso a Backlog,2025-02-10,2025-02-10,0.0
TCK-1108,Inicio de Fase,2025-09-14,2025-09-14,0.0
TCK-1108,Resolución del Requerimiento,2025-11-05,2025-11-05,0.0
TCK-1108,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1109,Aprobación por Comité,2025-02-13,2025-02-13,0.0
TCK-1109,Cierre del Ticket,2025-11-06,2025-11-06,0.0
TCK-1109,Creación de Ticket,2025-02-02,2025-02-02,0.0
TCK-1109,Evaluación de Requerimiento,2025-02-03,2025-02-03,0.0
TCK-1109,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1109,Ingreso a Backlog,2025-02-11,2025-02-11,0.0
TCK-1109,Inicio de Fase,2025-09-10,2025-09-10,0.0
TCK-1109,Resolución del Requerimiento,2025-11-06,2025-11-06,0.0
TCK-1109,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1110,Aprobación por Comité,2025-02-13,2025-02-13,0.0
TCK-1110,Cierre del Ticket,2025-11-06,2025-11-06,0.0
TCK-1110,Creación de Ticket,2025-02-02,2025-02-02,0.0
TCK-1110,Evaluación de Requerimiento,2025-02-03,2025-02-03,0.0
TCK-1110,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1110,Ingreso a Backlog,2025-02-11,2025-02-11,0.0
TCK-1110,Inicio de Fase,2025-11-18,2025-11-18,0.0
TCK-1110,Resolución del Requerimiento,2025-11-06,2025-11-06,0.0
TCK-1110,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1111,Aprobación por Comité,2025-02-13,2025-02-13,0.0
TCK-1111,Cierre del Ticket,2025-11-06,2025-11-06,0.0
TCK-1111,Creación de Ticket,2025-02-02,2025-02-02,0.0
TCK-1111,Evaluación de Requerimiento,2025-02-03,2025-02-03,0.0
TCK-1111,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1111,Ingreso a Backlog,2025-02-11,2025-02-11,0.0
TCK-1111,Inicio de Fase,2025-09-26,2025-09-26,0.0
TCK-1111,Resolución del Requerimiento,2025-11-06,2025-11-06,0.0
TCK-1111,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1112,Aprobación por Comité,2025-02-14,2025-02-14,0.0
TCK-1112,Cierre del Ticket,2025-11-07,2025-11-07,0.0
TCK-1112,Creación de Ticket,2025-02-03,2025-02-03,0.0
TCK-1112,Evaluación de Requerimiento,2025-02-04,2025-02-04,0.0
TCK-1112,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1112,Ingreso a Backlog,2025-02-12,2025-02-12,0.0
TCK-1112,Inicio de Fase,2025-10-25,2025-10-25,0.0
TCK-1112,Resolución del Requerimiento,2025-11-07,2025-11-07,0.0
TCK-1112,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1113,Aprobación por Comité,2025-02-14,2025-02-14,0.0
TCK-1113,Cierre del Ticket,2025-11-07,2025-11-07,0.0
TCK-1113,Creación de Ticket,2025-02-03,2025-02-03,0.0
TCK-1113,Evaluación de Requerimiento,2025-02-04,2025-02-04,0.0
TCK-1113,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1113,Ingreso a Backlog,2025-02-12,2025-02-12,0.0
TCK-1113,Inicio de Fase,2025-10-07,2025-10-07,0.0
TCK-1113,Resolución del Requerimiento,2025-11-07,2025-11-07,0.0
TCK-1113,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1114,Aprobación por Comité,2025-02-14,2025-02-14,0.0
TCK-1114,Cierre del Ticket,2025-11-07,2025-11-07,0.0
TCK-1114,Creación de Ticket,2025-02-03,2025-02-03,0.0
TCK-1114,Evaluación de Requerimiento,2025-02-04,2025-02-04,0.0
TCK-1114,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1114,Ingreso a Backlog,2025-02-12,2025-02-12,0.0
TCK-1114,Inicio de Fase,2025-09-05,2025-09-05,0.0
TCK-1114,Resolución del Requerimiento,2025-11-07,2025-11-07,0.0
TCK-1114,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1115,Aprobación por Comité,2025-02-14,2025-02-14,0.0
TCK-1115,Cierre del Ticket,2025-11-07,2025-11-07,0.0
TCK-1115,Creación de Ticket,2025-02-03,2025-02-03,0.0
TCK-1115,Evaluación de Requerimiento,2025-02-04,2025-02-04,0.0
TCK-1115,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1115,Ingreso a Backlog,2025-02-12,2025-02-12,0.0
TCK-1115,Inicio de Fase,2025-11-11,2025-11-11,0.0
TCK-1115,Resolución del Requerimiento,2025-11-07,2025-11-07,0.0
TCK-1115,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1116,Aprobación por Comité,2025-02-15,2025-02-15,0.0
TCK-1116,Cierre del Ticket,2025-11-08,2025-11-08,0.0
TCK-1116,Creación de Ticket,2025-02-04,2025-02-04,0.0
TCK-1116,Evaluación de Requerimiento,2025-02-05,2025-02-05,0.0
TCK-1116,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1116,Ingreso a Backlog,2025-02-13,2025-02-13,0.0
TCK-1116,Inicio de Fase,2025-10-05,2025-10-05,0.0
TCK-1116,Resolución del Requerimiento,2025-11-08,2025-11-08,0.0
TCK-1116,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1117,Aprobación por Comité,2025-02-15,2025-02-15,0.0
TCK-1117,Cierre del Ticket,2025-11-08,2025-11-08,0.0
TCK-1117,Creación de Ticket,2025-02-04,2025-02-04,0.0
TCK-1117,Evaluación de Requerimiento,2025-02-05,2025-02-05,0.0
TCK-1117,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1117,Ingreso a Backlog,2025-02-13,2025-02-13,0.0
TCK-1117,Inicio de Fase,2025-11-17,2025-11-17,0.0
TCK-1117,Resolución del Requerimiento,2025-11-08,2025-11-08,0.0
TCK-1117,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1118,Aprobación por Comité,2025-02-15,2025-02-15,0.0
TCK-1118,Cierre del Ticket,2025-11-08,2025-11-08,0.0
TCK-1118,Creación de Ticket,2025-02-04,2025-02-04,0.0
TCK-1118,Evaluación de Requerimiento,2025-02-05,2025-02-05,0.0
TCK-1118,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1118,Ingreso a Backlog,2025-02-13,2025-02-13,0.0
TCK-1118,Inicio de Fase,2025-10-12,2025-10-12,0.0
TCK-1118,Resolución del Requerimiento,2025-11-08,2025-11-08,0.0
TCK-1118,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1119,Aprobación por Comité,2025-02-16,2025-02-16,0.0
TCK-1119,Cierre del Ticket,2025-11-09,2025-11-09,0.0
TCK-1119,Creación de Ticket,2025-02-05,2025-02-05,0.0
TCK-1119,Evaluación de Requerimiento,2025-02-06,2025-02-06,0.0
TCK-1119,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1119,Ingreso a Backlog,2025-02-14,2025-02-14,0.0
TCK-1119,Inicio de Fase,2025-10-20,2025-10-20,0.0
TCK-1119,Resolución del Requerimiento,2025-11-09,2025-11-09,0.0
TCK-1119,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1120,Aprobación por Comité,2025-02-16,2025-02-16,0.0
TCK-1120,Cierre del Ticket,2025-11-09,2025-11-09,0.0
TCK-1120,Creación de Ticket,2025-02-05,2025-02-05,0.0
TCK-1120,Evaluación de Requerimiento,2025-02-06,2025-02-06,0.0
TCK-1120,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1120,Ingreso a Backlog,2025-02-14,2025-02-14,0.0
TCK-1120,Inicio de Fase,2025-10-27,2025-10-27,0.0
TCK-1120,Resolución del Requerimiento,2025-11-09,2025-11-09,0.0
TCK-1120,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1121,Aprobación por Comité,2025-02-16,2025-02-16,0.0
TCK-1121,Cierre del Ticket,2025-11-09,2025-11-09,0.0
TCK-1121,Creación de Ticket,2025-02-05,2025-02-05,0.0
TCK-1121,Evaluación de Requerimiento,2025-02-06,2025-02-06,0.0
TCK-1121,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1121,Ingreso a Backlog,2025-02-14,2025-02-14,0.0
TCK-1121,Inicio de Fase,2025-11-15,2025-11-15,0.0
TCK-1121,Resolución del Requerimiento,2025-11-09,2025-11-09,0.0
TCK-1121,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1122,Aprobación por Comité,2025-02-17,2025-02-17,0.0
TCK-1122,Cierre del Ticket,2025-11-10,2025-11-10,0.0
TCK-1122,Creación de Ticket,2025-02-06,2025-02-06,0.0
TCK-1122,Evaluación de Requerimiento,2025-02-07,2025-02-07,0.0
TCK-1122,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1122,Ingreso a Backlog,2025-02-15,2025-02-15,0.0
TCK-1122,Inicio de Fase,2025-11-29,2025-11-29,0.0
TCK-1122,Resolución del Requerimiento,2025-11-10,2025-11-10,0.0
TCK-1122,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1123,Aprobación por Comité,2025-02-17,2025-02-17,0.0
TCK-1123,Cierre del Ticket,2025-11-10,2025-11-10,0.0
TCK-1123,Creación de Ticket,2025-02-06,2025-02-06,0.0
TCK-1123,Evaluación de Requerimiento,2025-02-07,2025-02-07,0.0
TCK-1123,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1123,Ingreso a Backlog,2025-02-15,2025-02-15,0.0
TCK-1123,Inicio de Fase,2025-09-11,2025-09-11,0.0
TCK-1123,Resolución del Requerimiento,2025-11-10,2025-11-10,0.0
TCK-1123,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1124,Aprobación por Comité,2025-02-17,2025-02-17,0.0
TCK-1124,Cierre del Ticket,2025-11-10,2025-11-10,0.0
TCK-1124,Creación de Ticket,2025-02-06,2025-02-06,0.0
TCK-1124,Evaluación de Requerimiento,2025-02-07,2025-02-07,0.0
TCK-1124,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1124,Ingreso a Backlog,2025-02-15,2025-02-15,0.0
TCK-1124,Inicio de Fase,2025-09-28,2025-09-28,0.0
TCK-1124,Resolución del Requerimiento,2025-11-10,2025-11-10,0.0
TCK-1124,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1125,Aprobación por Comité,2025-02-17,2025-02-17,0.0
TCK-1125,Cierre del Ticket,2025-11-10,2025-11-10,0.0
TCK-1125,Creación de Ticket,2025-02-06,2025-02-06,0.0
TCK-1125,Evaluación de Requerimiento,2025-02-07,2025-02-07,0.0
TCK-1125,Fin de Fase,2025-12-11,2025-12-11,0.0
TCK-1125,Ingreso a Backlog,2025-02-15,2025-02-15,0.0
TCK-1125,Inicio de Fase,2025-12-01,2025-12-01,0.0
TCK-1125,Resolución del Requerimiento,2025-11-10,2025-11-10,0.0
TCK-1125,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1126,Aprobación por Comité,2025-02-18,2025-02-18,0.0
TCK-1126,Cierre del Ticket,2025-11-11,2025-11-11,0.0
TCK-1126,Creación de Ticket,2025-02-07,2025-02-07,0.0
TCK-1126,Evaluación de Requerimiento,2025-02-08,2025-02-08,0.0
TCK-1126,Fin de Fase,2025-12-05,2025-12-05,0.0
TCK-1126,Ingreso a Backlog,2025-02-16,2025-02-16,0.0
TCK-1126,Inicio de Fase,2025-12-03,2025-12-03,0.0
TCK-1126,Resolución del Requerimiento,2025-11-11,2025-11-11,0.0
TCK-1126,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1127,Aprobación por Comité,2025-02-18,2025-02-18,0.0
TCK-1127,Cierre del Ticket,2025-11-11,2025-11-11,0.0
TCK-1127,Creación de Ticket,2025-02-07,2025-02-07,0.0
TCK-1127,Evaluación de Requerimiento,2025-02-08,2025-02-08,0.0
TCK-1127,Fin de Fase,2025-12-05,2025-12-05,0.0
TCK-1127,Ingreso a Backlog,2025-02-16,2025-02-16,0.0
TCK-1127,Inicio de Fase,2025-11-17,2025-11-17,0.0
TCK-1127,Resolución del Requerimiento,2025-11-11,2025-11-11,0.0
TCK-1127,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1128,Aprobación por Comité,2025-02-18,2025-02-18,0.0
TCK-1128,Cierre del Ticket,2025-11-11,2025-11-11,0.0
TCK-1128,Creación de Ticket,2025-02-07,2025-02-07,0.0
TCK-1128,Evaluación de Requerimiento,2025-02-08,2025-02-08,0.0
TCK-1128,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1128,Ingreso a Backlog,2025-02-16,2025-02-16,0.0
TCK-1128,Inicio de Fase,2025-11-01,2025-11-01,0.0
TCK-1128,Resolución del Requerimiento,2025-11-11,2025-11-11,0.0
TCK-1128,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1129,Aprobación por Comité,2025-02-19,2025-02-19,0.0
TCK-1129,Cierre del Ticket,2025-11-12,2025-11-12,0.0
TCK-1129,Creación de Ticket,2025-02-08,2025-02-08,0.0
TCK-1129,Evaluación de Requerimiento,2025-02-09,2025-02-09,0.0
TCK-1129,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1129,Ingreso a Backlog,2025-02-17,2025-02-17,0.0
TCK-1129,Inicio de Fase,2025-10-07,2025-10-07,0.0
TCK-1129,Resolución del Requerimiento,2025-11-12,2025-11-12,0.0
TCK-1129,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1130,Aprobación por Comité,2025-02-19,2025-02-19,0.0
TCK-1130,Cierre del Ticket,2025-11-12,2025-11-12,0.0
TCK-1130,Creación de Ticket,2025-02-08,2025-02-08,0.0
TCK-1130,Evaluación de Requerimiento,2025-02-09,2025-02-09,0.0
TCK-1130,Fin de Fase,2025-12-11,2025-12-11,0.0
TCK-1130,Ingreso a Backlog,2025-02-17,2025-02-17,0.0
TCK-1130,Inicio de Fase,2025-10-17,2025-10-17,0.0
TCK-1130,Resolución del Requerimiento,2025-11-12,2025-11-12,0.0
TCK-1130,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1131,Aprobación por Comité,2025-02-19,2025-02-19,0.0
TCK-1131,Cierre del Ticket,2025-11-12,2025-11-12,0.0
TCK-1131,Creación de Ticket,2025-02-08,2025-02-08,0.0
TCK-1131,Evaluación de Requerimiento,2025-02-09,2025-02-09,0.0
TCK-1131,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1131,Ingreso a Backlog,2025-02-17,2025-02-17,0.0
TCK-1131,Inicio de Fase,2025-11-05,2025-11-05,0.0
TCK-1131,Resolución del Requerimiento,2025-11-12,2025-11-12,0.0
TCK-1131,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1132,Aprobación por Comité,2025-02-19,2025-02-19,0.0
TCK-1132,Cierre del Ticket,2025-11-12,2025-11-12,0.0
TCK-1132,Creación de Ticket,2025-02-08,2025-02-08,0.0
TCK-1132,Evaluación de Requerimiento,2025-02-09,2025-02-09,0.0
TCK-1132,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1132,Ingreso a Backlog,2025-02-17,2025-02-17,0.0
TCK-1132,Inicio de Fase,2025-11-22,2025-11-22,0.0
TCK-1132,Resolución del Requerimiento,2025-11-12,2025-11-12,0.0
TCK-1132,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1133,Aprobación por Comité,2025-02-20,2025-02-20,0.0
TCK-1133,Cierre del Ticket,2025-11-13,2025-11-13,0.0
TCK-1133,Creación de Ticket,2025-02-09,2025-02-09,0.0
TCK-1133,Evaluación de Requerimiento,2025-02-10,2025-02-10,0.0
TCK-1133,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1133,Ingreso a Backlog,2025-02-18,2025-02-18,0.0
TCK-1133,Inicio de Fase,2025-09-19,2025-09-19,0.0
TCK-1133,Resolución del Requerimiento,2025-11-13,2025-11-13,0.0
TCK-1133,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1134,Aprobación por Comité,2025-02-20,2025-02-20,0.0
TCK-1134,Cierre del Ticket,2025-11-13,2025-11-13,0.0
TCK-1134,Creación de Ticket,2025-02-09,2025-02-09,0.0
TCK-1134,Evaluación de Requerimiento,2025-02-10,2025-02-10,0.0
TCK-1134,Fin de Fase,2025-12-09,2025-12-09,0.0
